filepath,label,language,speaker,source,tool,condition,split,utt_id
${DATA_ROOT}/clips/d495ab43f01d2be891f9.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/6455ed9490658bc4674c.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8ec2d14edbb737cefa37.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/f6c95cbfaafe79375670.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c5c2194fba08f4224470.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b5caa0e626c5297c545b.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/5762a6c356cdfd63543b.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/df2416d8990da3e0a067.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/38939417aa65035cb7df.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/d2c2ef6c0273f1f8b70d.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/6a39e744a2b50bc310c2.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/6d2281ddd1954d61fae3.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/fe5d1c9109979b02d43d.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/53fbbeabb02b6c401b2d.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/d3e858cfb08a2836fed0.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/1492b1149037cf46b07c.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/73b881b86d620e72a4e2.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ebb6271a54798714c2fa.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/f851ec7b7a164d54d4ee.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/dfd47e5bf216c6bca4e5.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ca866f270d65c4d6e20b.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/9e3048e7957c54a6e7ea.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/5fe5e478a577bd967ed4.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/85003eac6cafd59868c9.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b99d51050dbfc02009ac.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/1821b154652a32a35c2b.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/a8c4e7f74b660f03d38e.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/f12b8d26a5fc58ae7a59.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c01800347b3c8759b0c2.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/11b3055da2c16649e205.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8de62fd699e679cde53f.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8fe351da4d122f04ac94.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ac2fa3c43a5597f906fa.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b3b2d01048f28d88f750.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b680eb96601bd865de8c.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ebd79e7daf8e70d043c4.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/29852b781409c0d40f12.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ee1be137e95d53851308.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/7d06a164f3f8b65d2737.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/abca3277b5e7fde64a59.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/25be2996ae2860d655ca.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/a2f0b8e2e5a883e862bf.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/0872286378912c3d76c9.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/43b17f0699e2e9bf2936.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/4012dbf42e095a4877a0.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/bffaf7afa561b40a9916.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8fca25dddf9b81ae1f0c.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/9d468a626e1e038ddd2a.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/6da22c60cc4959478306.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b847ca49d949c49579f1.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e88d675d2637b64e0bdd.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e3326655b75a368baa62.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/73c00dfae85de1a51314.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/22f159d2f08e56383ed7.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/6b16b3c2319ec1814fc8.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/34fd8267e37a1a4d4d75.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/d61e964d5204324aedbb.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/3c7eeabdcf718f4cdc9b.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/cb5ffee42d31c76621cb.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/42437bca2eeb513f189d.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/4f6f6fa412cf55e3e11c.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/2f9d141c52af4e7840ba.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8a5cdc7bab25d3a59e0e.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/5c439a7dede84791a8af.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/1d93d0e21aaec1d11312.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/baa3fec0d97b0c4d454b.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/026912f294a899a0ff26.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/6a41be19ed092b0d1552.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/542852558fd891e7f6a9.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/cbab005274500c8daa8a.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/add3a4c09305dbc20fe1.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/1fb3f7be2bf08429a29f.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c05ba2e6318acf2b2a20.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/195aa11c629590f590cf.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/60652c1cf60107064472.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/3a14556a66640bb3cb2c.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/005b0994382a0d42d672.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/527cccd1c343d768e7f7.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e5a47002ea5592e9fe4e.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b1ba1036581d77f1b637.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/9fd9d2a1ecad8ba2b392.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/75bad785a51434d7682b.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/90187fa67c12e55e794d.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/4ec6d8832db828f30deb.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e5cc568b2ef53aa79b30.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/dba6af80f5d314bcdca0.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/0b16c7b4cc14f338bf84.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/0190f0f5c78d8cecfb45.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/3922fcefad5f29e948cb.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/6d277c216f7937446652.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/be5faac816539ce78aa9.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/cb5a0f1eb05ad89ee8d4.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/207266e52ca6426d2031.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e656fb6ceb718323b3a2.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/70ceeb6cda85b2458516.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/a25a4f3564317a7c1ab8.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/91dd9369895316ec90bf.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/7fbf4a65ec14fc602939.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/161c6bc9894dff417f39.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/0400781569887506c515.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e14c051295c5568f984f.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/1b005d797d22063d6560.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8c6a95fd16842af7e233.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/0aded184d6c5a8380c5b.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/2c65baec1fed38ad540f.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/53d3ef264c7efa79fdb3.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/73b8c0de1b12cf9c2921.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/a4ab1ecae35ff9b9b031.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/f38be108a8e05e44d0dc.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/2153b9cffd4d870e3e14.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/2122609b742025f15156.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b71f9860b18be2f73ed0.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c9746d64e82bbf7f56c1.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/2e2da8d76e1a01d0fdc3.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/364685da0d61dd95cd1a.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b86f7064741af5d4f845.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/68d35c418cbb21504c15.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ab8f8dd5f136040ab27d.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/19d2fe4ee71725c14fc6.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b42f05fd8d7eec693879.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e8b995f4d2cefe65dc63.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8bf8ae2a86f8bd71c113.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ce7efcf9a831f2535daa.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ac458dec511b2c67a6eb.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/220970daf9d2a215e964.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/155656be9734baf0f0a0.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ee4d8721cbb213f5b201.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c0d51a27ad40aa2b325e.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/d4273a2e3b346bf96ebc.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c2eb0a956a6924f440de.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/f99f9ce25a0fc03cf113.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/cbc84f789729a899d9a7.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/a9f94dfb8ec5e5d515d8.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/66b550166cf2db812da4.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/a0e9b483836bb7c169ab.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/fb82372f2c29b3630263.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e8859aed94d68821435e.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8c6040499876f8982224.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/9f48c2d32d4f0fe4be67.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/fedbd9ac936497fe7870.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/35e14998f4088a9b2f6c.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/46c4614baabf7a668ea8.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/1cf0f20d87c352c59599.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8a2a6cd3401c57e891fb.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/0ad57f3d5c830dd4a5b0.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/23cd2cf36bf7015f5faa.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e5c41c5fc558917b7109.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/58640a368c8bf67ea5e2.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ccbbe51b30ae0725f5e5.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/aaac7a4e9843deb6a8ff.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/60f92d56a26493bea023.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/622f7c7bb80998479470.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/10b6b8c8f3babc3693f5.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8fedc785a3e0c6ddf61d.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/bc2e5000fb379cfba5bb.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/046fa946903b4c7fdcaa.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/fd5c079221698aa4001b.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/41e3d2de47d4689adee9.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/193d00de942e45e2df2f.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/d3f32f93cec08b05488b.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e3df40e7ec3bfe96d371.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/d3b13aa59742c1b85abc.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/12053bb6cd21e7e9ac81.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/abf35de35a21f5fbe3ca.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/de778fc287f9e2c4c3f8.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/dbbdc755559681441ceb.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/9a08178b1c2e97e202f6.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/481c8ddd794e6ae207ff.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c1ac74fb2060626d0947.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8ce134be7f549bfc2d56.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/19e95f65d985ae24c006.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/947629b00087e5179694.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c3315730bfa8a404cf94.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/26fcedc5f2460821dc71.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/27f0748465453d5f8ef2.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/d4cc128370839013ede3.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c0045feeac7c343f6114.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ebf7f05005e0bad3795e.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c42d8a0dd81a5cf67da5.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/66aee224f465dc07d99d.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/fc9953e2848aab38e1a5.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8d0aade84865746fc23f.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e139b9e76ffc56367e9e.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e4636a0690a73e4875c7.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/cf2711a5c43abee4cfe9.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/a56b0195eb765e91aa29.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8ea66d0a4e4944e5e91f.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/a128c03f8950d4bf5189.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/074fcd03c885f59f4f6b.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/7b42d6f9069382452430.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/89c99d5c2b6a2b28c0cf.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/6b3240ac2012d1efbf92.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c14fb948508e764c0d48.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/b7495fe391b7a6fcaff6.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/80acd385c67c9f17a32c.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/7cfd283ffde981e8e4e6.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/f8b61013cf282710ba65.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/a38543c40ff3541960d5.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/29ca1c27d0367866b503.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/dfe70b6cc0353057a2a3.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/f7455d2e50ea4ccd00a3.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c276650f15d79736bee5.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/6ca0a6512f6798aa0ccf.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/99f883d171fca693a36d.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/0cd1d758fe55f5d3c11c.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e1c04147e5c83d95a406.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/8423e0d9c9eca2f25e33.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/150421a7410d705669f9.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/9d5b3752262156d495b7.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/ae364328b2cd92210d99.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/771688d098c91a8cbba4.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/e0877c636bec05a6b664.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/7a98e7e79a7ba657078d.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/c3046b16c7e53fb2a7c8.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/1333640568830340cf28.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,
${DATA_ROOT}/clips/13877fcc14e603256df4.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,
