job_id,target_speaker,source_speaker,pool,source_utt_id,source_wav,start_seconds,end_seconds,duration_seconds,transcript,language,tool,output_path,seed
1351,876898,205240,train,205240_F4KjmwYhWvnpSE0m_0040,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,293.0,301.0,8.0,आशा है कि आपने इसका आनंद लिया यदि आपकी कोई टिप्पणी या प्रश्न है तो कृपया मुझे बताइए साथ ही विडियो अपडेट्स के लिए सब्सक्राइब करें,hi,rvc,rvc_876898_01351.wav,5551
1352,876898,322882,train,322882_XTscbPr78nzuHhuu_0079,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,527.0,532.0,5.0,चलिए default settings पर click करें और फिर print preview button पर click करें,hi,rvc,rvc_876898_01352.wav,5552
1353,876898,413057,train,413057_aKSsdMqkPfUWyYeS_0003,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,13.0,17.0,4.0,calc में hyperlinks का इस्तेमाल कैसे करें,hi,rvc,rvc_876898_01353.wav,5553
1354,876898,445718,train,445718_H6Z2BkcyVtiuiN7A_0083,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,493.0,500.0,7.0,ध्यान दें कि उत्तर 6000 है जोकि column में अधिकतम value है,hi,rvc,rvc_876898_01354.wav,5554
1355,876898,457295,train,457295_WgzliDtK6Htff0g2_0086,${DATA_ROOT}/raw/mucs2021/train/WgzliDtK6Htff0g2.wav,400.0,404.0,4.0,आपकी जरूरतों के अनुसार आप यहाँ विवरण भर सकते हैं,hi,rvc,rvc_876898_01355.wav,5555
1356,876898,539226,train,539226_vZGSoJPH1tbvsyCa_0037,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,312.0,319.0,7.0,मैं किसी पर एक प्रोजेक्ट बना सकता हूँ जो कि यूज़र लॉगिन और यूज़र रजिस्ट्रेशन इस्तेमाल करता हो अतः मैं इसे बहुत इस्तेमाल करूँगा,hi,rvc,rvc_876898_01356.wav,5556
1357,876898,539354,train,539354_C3MtnFEDrRkWHSvJ_0077,${DATA_ROOT}/raw/mucs2021/train/C3MtnFEDrRkWHSvJ.wav,472.0,477.0,5.0,dropdown मैन्यू से logout पर click करें,hi,rvc,rvc_876898_01357.wav,5557
1358,876898,541304,train,541304_cyhxRWI0LoKYZvcw_0077,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,567.0,575.0,8.0,संक्षेप में हमने सीखाform क्या है wizard का उपयोग करके form कैसे बनायें,hi,rvc,rvc_876898_01358.wav,5558
1359,876898,584991,train,584991_1ijxO93RTIJh2Rzv_0075,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,387.0,392.0,5.0,close master view button पर क्लिक करके master view बंद करें,hi,rvc,rvc_876898_01359.wav,5559
1360,876898,634568,train,634568_jCgweujQVV5haVF1_0083,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,419.0,423.0,4.0,आपको notes की पाँच प्रतियाँ print करनी हैं,hi,rvc,rvc_876898_01360.wav,5560
1361,876898,705494,train,705494_fZcxLszRnIHxmVQp_0078,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,442.0,453.0,11.0,इस mission पर अधिक जानकारी दिए गए लिंक पर उपलब्ध है,hi,rvc,rvc_876898_01361.wav,5561
1362,876898,797767,train,797767_TRInoJRJxAX3qv5C_0003,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,14.0,18.0,4.0,calc में hyperlinks का इस्तेमाल कैसे करें,hi,rvc,rvc_876898_01362.wav,5562
1363,876898,850754,train,850754_wOTMMvC3WQ5YQRAF_0078,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,647.0,652.0,5.0,अब default name डिलीट करें और now sheet को dump name दें,hi,rvc,rvc_876898_01363.wav,5563
1364,876898,870582,train,870582_crdH0AI5aH25bEXe_0004,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,21.0,29.0,8.0,अतः सर्वप्रथम मैं यहाँ इस डेटा को डिलीट कर देता हूँ,hi,rvc,rvc_876898_01364.wav,5564
1365,876898,893273,train,893273_8xh3ZKpPy5YhAnKX_0019,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,86.0,89.0,3.0,आप्शन मेन्यू प्रदर्शित होता है,hi,rvc,rvc_876898_01365.wav,5565
1366,876898,903756,train,903756_K3X6AGezGWAoDe1q_0087,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,658.0,663.0,5.0,2 प्रत्येक author द्वारा लिखी गयी पुस्तकों की गिनती प्राप्त करिये,hi,rvc,rvc_876898_01366.wav,5566
1367,876898,912184,train,912184_V11NDc0lxudGbWQU_0003,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,18.0,25.0,7.0,अगली चीज़ हम सीखेंगे कि कैसे कहीं बताएँ कि प्रयोगकर्तायूजरखुद डेटा डाल सकता है और विस्तृत कर सकता है,hi,rvc,rvc_876898_01367.wav,5567
1368,876898,975912,train,975912_1eNS3GaW1oHHurL4_0019,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,142.0,147.0,5.0,आप इसके माध्यम से ईमेल भेजने के लिए सक्षम होंगे,hi,rvc,rvc_876898_01368.wav,5568
1369,876898,987461,train,987461_LSRBJiHdUoHm4BTI_0024,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,188.0,197.0,9.0,उसी तरह यहाँ आप लिख सकते हैं or die आप यहाँ अपना एरर मैसेज जोड़ सकते हैं लेकिन समय बचाने के लिए मैं अभी नहीं कर रहा हूँ,hi,rvc,rvc_876898_01369.wav,5569
1370,876898,996368,train,996368_n4ACC4gnqW0IM1wW_0074,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,542.0,547.0,5.0,फिर field के दाईं ओर submit बटन पर क्लिक करें,hi,rvc,rvc_876898_01370.wav,5570
1371,876898,106718,train,106718_vE1rhq3ojNKZvQNv_0084,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,379.0,383.0,4.0,देखते हैं कि ruler objects के लिए माप कैसे दर्शाता है,hi,rvc,rvc_876898_01371.wav,5571
1372,876898,142970,train,142970_DP5j8CLDeL6HHHSX_0086,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,464.0,467.0,3.0,यह होता है जब लोग इसे डेटाबेस में सेट करते हैं,hi,rvc,rvc_876898_01372.wav,5572
1373,876898,177570,train,177570_jSNK2zDaIvyZsMZp_0085,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,389.0,392.0,3.0,terminal पर आते हैं,hi,rvc,rvc_876898_01373.wav,5573
1374,876898,186783,train,186783_LFpbaXkb8HuQ6DnF_0014,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,100.0,103.0,3.0,record changes ऑप्शन को सेट करने के लिए,hi,rvc,rvc_876898_01374.wav,5574
1375,876898,205240,train,205240_F4KjmwYhWvnpSE0m_0041,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,301.0,305.53,4.53,देखने के लिए धन्यवाद मैं रवि कुमार आईआईटी बॉम्बे की ओर से अब आपसे विदा लेता हूँ,hi,rvc,rvc_876898_01375.wav,5575
1376,539354,106718,train,106718_vE1rhq3ojNKZvQNv_0087,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,389.0,392.0,3.0,ये बादल के किनारों को दर्शाते हैं,hi,rvc,rvc_539354_01376.wav,5576
1377,539354,142970,train,142970_DP5j8CLDeL6HHHSX_0088,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,479.0,484.0,5.0,लेकिन यदि आप एक स्ट्रिंग की शुरुआत में nl2br लिख रहे हैं और हम यहाँ पर कोष्ठक का अंत करेंगे,hi,rvc,rvc_539354_01377.wav,5577
1378,539354,177570,train,177570_jSNK2zDaIvyZsMZp_0088,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,399.0,403.0,4.0,ये $@ द्वारा printed किये गए arguments हैं,hi,rvc,rvc_539354_01378.wav,5578
1379,539354,186783,train,186783_LFpbaXkb8HuQ6DnF_0016,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,112.0,120.0,8.0,show ऑप्शन भी चुनित होना चाहिए यह किसी भी आगामी संपादन को स्पष्टतः रिकार्ड करने के लिए सक्षम हो जाएगा,hi,rvc,rvc_539354_01379.wav,5579
1380,539354,205240,train,205240_F4KjmwYhWvnpSE0m_0001,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,11.0,14.0,3.0,हम यहाँ अपने डेटाबेस से पहले ही जुड़ चुके हैं,hi,rvc,rvc_539354_01380.wav,5580
1381,539354,322882,train,322882_XTscbPr78nzuHhuu_0082,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,544.0,549.0,5.0,अब हम लिबर ऑफिस writer पर spoken tutorial की समाप्ति की ओर हैं,hi,rvc,rvc_539354_01381.wav,5581
1382,539354,413057,train,413057_aKSsdMqkPfUWyYeS_0006,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,44.0,49.0,5.0,personalfinancetracker ods खोलते हैं,hi,rvc,rvc_539354_01382.wav,5582
1383,539354,445718,train,445718_H6Z2BkcyVtiuiN7A_0086,${DATA_ROOT}/raw/mucs2021/train/H6Z2BkcyVtiuiN7A.wav,508.0,514.0,6.0,ध्यान दें कि उत्तर 300 है जोकि cost column में न्यूनतम वैल्यू है,hi,rvc,rvc_539354_01383.wav,5583
1384,539354,457295,train,457295_WgzliDtK6Htff0g2_0090,${DATA_ROOT}/raw/mucs2021/train/WgzliDtK6Htff0g2.wav,422.0,427.0,5.0,teacher a b name text box में प्रविष्ट हो चुका है,hi,rvc,rvc_539354_01384.wav,5584
1385,539354,539226,train,539226_vZGSoJPH1tbvsyCa_0040,${DATA_ROOT}/raw/mucs2021/train/vZGSoJPH1tbvsyCa.wav,335.0,338.27,3.27,भविष्य में अपडेट्स के लिए हमसे जुड़िये देखने के लिए धन्यवाद आय आय टी बॉम्बे की तरफ से मैं रवि कुमार अब आपसे विदा लेता हूँ धन्यवाद,hi,rvc,rvc_539354_01385.wav,5585
1386,539354,541304,train,541304_cyhxRWI0LoKYZvcw_0080,${DATA_ROOT}/raw/mucs2021/train/cyhxRWI0LoKYZvcw.wav,592.0,596.0,4.0,इस पर अधिक जानकारी के लिए उपलब्ध link पर संपर्क करें,hi,rvc,rvc_539354_01386.wav,5586
1387,539354,584991,train,584991_1ijxO93RTIJh2Rzv_0078,${DATA_ROOT}/raw/mucs2021/train/1ijxO93RTIJh2Rzv.wav,405.0,409.0,4.0,अब slide की लेआउट को बदलना सीखते हैं,hi,rvc,rvc_539354_01387.wav,5587
1388,539354,634568,train,634568_jCgweujQVV5haVF1_0086,${DATA_ROOT}/raw/mucs2021/train/jCgweujQVV5haVF1.wav,433.0,442.0,9.0,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं उनको प्रमाणपत्र भी देते हैं जो online test pass करते हैं,hi,rvc,rvc_539354_01388.wav,5588
1389,539354,705494,train,705494_fZcxLszRnIHxmVQp_0001,${DATA_ROOT}/raw/mucs2021/train/fZcxLszRnIHxmVQp.wav,7.0,12.0,5.0,इस tutorial में हम impress में custom animation के बारे में सीखेंगे,hi,rvc,rvc_539354_01389.wav,5589
1390,539354,797767,train,797767_TRInoJRJxAX3qv5C_0006,${DATA_ROOT}/raw/mucs2021/train/TRInoJRJxAX3qv5C.wav,42.0,47.0,5.0,personalfinancetracker ods खोलते हैं,hi,rvc,rvc_539354_01390.wav,5590
1391,539354,850754,train,850754_wOTMMvC3WQ5YQRAF_0081,${DATA_ROOT}/raw/mucs2021/train/wOTMMvC3WQ5YQRAF.wav,668.0,674.0,6.0,संक्षेप में हमने निम्न सीखा हैः rows और columns को जोड़ना to डिलीट करना,hi,rvc,rvc_539354_01391.wav,5591
1392,539354,870582,train,870582_crdH0AI5aH25bEXe_0007,${DATA_ROOT}/raw/mucs2021/train/crdH0AI5aH25bEXe.wav,40.0,43.0,3.0,यहाँ केवल हमारे फील्ड्स के नाम हैं,hi,rvc,rvc_539354_01392.wav,5592
1393,539354,876898,train,876898_RyQSvr4r4iAMTYXq_0080,${DATA_ROOT}/raw/mucs2021/train/RyQSvr4r4iAMTYXq.wav,494.0,497.0,3.0,cells को मर्ज करना cells में fit करने के लिए text को कम श्रिंक करना,hi,rvc,rvc_539354_01393.wav,5593
1394,539354,893273,train,893273_8xh3ZKpPy5YhAnKX_0022,${DATA_ROOT}/raw/mucs2021/train/8xh3ZKpPy5YhAnKX.wav,97.0,100.0,3.0,word list editor विंडो प्रदर्शित होती है,hi,rvc,rvc_539354_01394.wav,5594
1395,539354,903756,train,903756_K3X6AGezGWAoDe1q_0090,${DATA_ROOT}/raw/mucs2021/train/K3X6AGezGWAoDe1q.wav,684.0,692.0,8.0,from books,hi,rvc,rvc_539354_01395.wav,5595
1396,539354,912184,train,912184_V11NDc0lxudGbWQU_0006,${DATA_ROOT}/raw/mucs2021/train/V11NDc0lxudGbWQU.wav,35.0,42.0,7.0,यहाँ जानने के लिए काफी सारी और कुछ अन्य चीज़ें हैं,hi,rvc,rvc_539354_01396.wav,5596
1397,539354,975912,train,975912_1eNS3GaW1oHHurL4_0022,${DATA_ROOT}/raw/mucs2021/train/1eNS3GaW1oHHurL4.wav,161.0,166.0,5.0,और इसको करने का सही तरीका है कि यहाँ आएँ और अपने वेरिएबल्स को सेट करें,hi,rvc,rvc_539354_01397.wav,5597
1398,539354,987461,train,987461_LSRBJiHdUoHm4BTI_0028,${DATA_ROOT}/raw/mucs2021/train/LSRBJiHdUoHm4BTI.wav,230.0,235.0,5.0,डेटा बेस के अंदर हमारा पुराना पासवर्ड हमारी रो के समान होगा,hi,rvc,rvc_539354_01398.wav,5598
1399,539354,996368,train,996368_n4ACC4gnqW0IM1wW_0077,${DATA_ROOT}/raw/mucs2021/train/n4ACC4gnqW0IM1wW.wav,562.0,568.0,6.0,इसके साथ हमने marc को koha में इंपोर्ट किया है,hi,rvc,rvc_539354_01399.wav,5599
1400,539354,106718,train,106718_vE1rhq3ojNKZvQNv_0088,${DATA_ROOT}/raw/mucs2021/train/vE1rhq3ojNKZvQNv.wav,392.0,398.0,6.0,यदि आप इन चिन्हों को ruler पर स्थानांतरित करते हैं आप देखेंगे कि आकृति तदनुसार परिवर्तित होती है,hi,rvc,rvc_539354_01400.wav,5600
1401,539354,142970,train,142970_DP5j8CLDeL6HHHSX_0089,${DATA_ROOT}/raw/mucs2021/train/DP5j8CLDeL6HHHSX.wav,484.0,488.0,4.0,आप देखेंगे कि यह उसी तरह एको करेगा जैसा हम चाहते हैं,hi,rvc,rvc_539354_01401.wav,5601
1402,539354,177570,train,177570_jSNK2zDaIvyZsMZp_0089,${DATA_ROOT}/raw/mucs2021/train/jSNK2zDaIvyZsMZp.wav,403.0,407.0,4.0,$@ प्रत्येक argument को अलग line में prints करता है,hi,rvc,rvc_539354_01402.wav,5602
1403,539354,186783,train,186783_LFpbaXkb8HuQ6DnF_0017,${DATA_ROOT}/raw/mucs2021/train/LFpbaXkb8HuQ6DnF.wav,120.0,125.0,5.0,डॉक्युमेंट में दूसरे बिंदु को प्रविष्ट करें,hi,rvc,rvc_539354_01403.wav,5603
1404,539354,205240,train,205240_F4KjmwYhWvnpSE0m_0002,${DATA_ROOT}/raw/mucs2021/train/F4KjmwYhWvnpSE0m.wav,14.0,23.0,9.0,हम यहाँ पहले ही जुड़ चुके हैं तो फिर से जोड़ने की आवश्यकता नहीं है क्योंकि यह कमांड पहले ही फिर से जारी हो चुकी है,hi,rvc,rvc_539354_01404.wav,5604
1405,539354,322882,train,322882_XTscbPr78nzuHhuu_0085,${DATA_ROOT}/raw/mucs2021/train/XTscbPr78nzuHhuu.wav,553.0,556.0,3.0,document print करना,hi,rvc,rvc_539354_01405.wav,5605
1406,539354,413057,train,413057_aKSsdMqkPfUWyYeS_0007,${DATA_ROOT}/raw/mucs2021/train/aKSsdMqkPfUWyYeS.wav,49.0,55.0,6.0,हमारी file की sheet 1 personal finance tracker के लिए spreadsheet सम्मिलित करती है,hi,rvc,rvc_539354_01406.wav,5606
