job_id,cell,speaker,pool,reference_wav,transcript,transcript_source,script_class,language,tool,output_path,seed
1420,adaptation_hi,901681,adaptation,refs/901681.wav,sabse oopar root hai jise front slash dvaaraa bataayaa jaataa hai ismen any sabhee files aur directories shaamil hain,सबसे ऊपर root है जिसे front slash द्वारा बताया जाता है इसमें अन्य सभी files और directories शामिल हैं,mixed,hi,xtts_v2,outputs/xtts_v2_901681_01420.wav,8420
1421,adaptation_hi,126393,adaptation,refs/126393.wav,yadi hamen sahee path kee jaankaaree hai to ye hamen ek file yaa directory se doosre men jaane kee sahaaytaa kartaa hai,यदि हमें सही path की जानकारी है तो ये हमें एक file या directory से दूसरे में जाने की सहायता करता है,mixed,hi,xtts_v2,outputs/xtts_v2_126393_01421.wav,8421
1422,adaptation_hi,201350,adaptation,refs/201350.wav,jaise ki ham linaks file system men kaam kar rahe hain hamen as lag rahaa hai jaise ki ham is tree ke saath as barh rahe hain,जैसे कि हम लिनक्स file system में काम कर रहे हैं हमें as लग रहा है जैसे कि हम इस tree के साथ as बढ़ रहे हैं,mixed,hi,xtts_v2,outputs/xtts_v2_201350_01422.wav,8422
1423,adaptation_hi,342352,adaptation,refs/342352.wav,ek command aur aap ek jagah se doosre men teleported ho jaaenge,एक command और आप एक जगह से दूसरे में teleported हो जाएँगे,mixed,hi,xtts_v2,outputs/xtts_v2_342352_01423.wav,8423
1424,adaptation_hi,350956,adaptation,refs/350956.wav,dilchasp hai naa ! sahee men aisaa hee hai jaise ki ham as dekhenge,दिलचस्प है ना ! सही में ऐसा ही है जैसे कि हम as देखेंगे,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_350956_01424.wav,8424
1425,adaptation_hi,433148,adaptation,refs/433148.wav,jab ham linaks phaail system men login karte hain default roop se ek home directory men hote hain,जब हम लिनक्स फाइल system में login करते हैं default रूप से एक home directory में होते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_433148_01425.wav,8425
1426,adaptation_hi,491095,adaptation,refs/491095.wav,home directory ko dekhne ke lie command prompt par echo space dollar home in capital type karen aur entar dabaayen,home directory को देखने के लिए command prompt पर echo space dollar home in capital type करें और एंटर दबायें,mixed,hi,xtts_v2,outputs/xtts_v2_491095_01426.wav,8426
1427,adaptation_hi,702146,adaptation,refs/702146.wav,yah hamaare home directory kaa paathnem detaa hai,यह हमारे home directory का पाथनेम देता है,mixed,hi,xtts_v2,outputs/xtts_v2_702146_01427.wav,8427
1428,adaptation_hi,707034,adaptation,refs/707034.wav,ham ek directory se doosree men jaa sakte hain,हम एक directory से दूसरी में जा सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_707034_01428.wav,8428
1429,adaptation_hi,804882,adaptation,refs/804882.wav,lekin kisee ek samay men ham kisee ek hee directory men rah sakte hain aur us directory ko current directory yaa working directory kahte hain,लेकिन किसी एक समय में हम किसी एक ही directory में रह सकते हैं और उस directory को current directory या working directory कहते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_804882_01429.wav,8429
1430,adaptation_hi,901681,adaptation,refs/901681.wav,pwd command hamen current directory ko dekhne men madad kartaa hai pwd matlab present working directory,pwd command हमें current directory को देखने में मदद करता है pwd मतलब present working directory,mixed,hi,xtts_v2,outputs/xtts_v2_901681_01430.wav,8430
1431,adaptation_hi,126393,adaptation,refs/126393.wav,command prompt par pwd type karen aur enter dabaayen ab yah hamaaree present working directory hai,command prompt पर pwd type करें और enter दबायें अब यह हमारी present working directory है,mixed,hi,xtts_v2,outputs/xtts_v2_126393_01431.wav,8431
1432,adaptation_hi,201350,adaptation,refs/201350.wav,hamne kahaa thaa ki ham ek directory se doosre men jaa sakte hain,हमने कहा था कि हम एक directory से दूसरे में जा सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_201350_01432.wav,8432
1433,adaptation_hi,342352,adaptation,refs/342352.wav,lekin kaise iske lie hamaare paas cd command hai,लेकिन कैसे इसके लिए हमारे पास cd command है,mixed,hi,xtts_v2,outputs/xtts_v2_342352_01433.wav,8433
1434,adaptation_hi,350956,adaptation,refs/350956.wav,jis directory men aap jaanaa chaahte hain uskaa paathnem type karne ke baad cd command type karen,जिस directory में आप जाना चाहते हैं उसका पाथनेम type करने के बाद cd command type करें,mixed,hi,xtts_v2,outputs/xtts_v2_350956_01434.wav,8434
1435,adaptation_hi,433148,adaptation,refs/433148.wav,chalie ham apnee current directory ko dekhte hain command prompt par pwd taaip karke aur enter dabaayen,चलिए हम अपनी current directory को देखते हैं command prompt पर pwd टाइप करके और enter दबायें,mixed,hi,xtts_v2,outputs/xtts_v2_433148_01435.wav,8435
1436,adaptation_hi,491095,adaptation,refs/491095.wav,chalie ab ham apnee current directory ko dekhte hain pwd type karen aur enter dabaayen,चलिए अब हम अपनी current directory को देखते हैं pwd type करें और enter दबायें,mixed,hi,xtts_v2,outputs/xtts_v2_491095_01436.wav,8436
1437,adaptation_hi,702146,adaptation,refs/702146.wav,haan ham/usr directory men chale gae hain,हाँ हम/usr directory में चले गए हैं,mixed,hi,xtts_v2,outputs/xtts_v2_702146_01437.wav,8437
1438,adaptation_hi,707034,adaptation,refs/707034.wav,iske badle men ham relative pathnames kaa istemaal kar sakte hain jo current directory se shuroo hote hain,इसके बदले में हम relative pathnames का इस्तेमाल कर सकते हैं जो current directory से शुरू होते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_707034_01438.wav,8438
1439,adaptation_hi,804882,adaptation,refs/804882.wav,chalie ab ham cd command par ek sankshipt charchaa karte hain,चलिए अब हम cd command पर एक संक्षिप्त चर्चा करते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_804882_01439.wav,8439
1440,adaptation_hi,901681,adaptation,refs/901681.wav,kisee bhee tark ke binaa home directory men jaane ke lie command cd kaa istemaal karte hain,किसी भी तर्क के बिना home directory में जाने के लिए command cd का इस्तेमाल करते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_901681_01440.wav,8440
1441,adaptation_hi,126393,adaptation,refs/126393.wav,command prompt par cd type karen aur enter dabaayen,command prompt पर cd type करें और enter दबायें,mixed,hi,xtts_v2,outputs/xtts_v2_126393_01441.wav,8441
1442,adaptation_hi,201350,adaptation,refs/201350.wav,pwd command se hamaaree current directory ko dekhte hain,pwd command से हमारी current directory को देखते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_201350_01442.wav,8442
1443,adaptation_hi,342352,adaptation,refs/342352.wav,to ab ham vaapas apnee home directory/home/gnuhata narrationslash home slash gnuhata men hai,तो अब हम वापस अपनी home directory/home/gnuhata narrationslash home slash gnuhata में है,mostly_latin,hi,xtts_v2,outputs/xtts_v2_342352_01443.wav,8443
1444,adaptation_hi,350956,adaptation,refs/350956.wav,chalie ab ham music directory men chalte hain command prompt par cd space music m in capital slash type karen aur enter dabaayen,चलिए अब हम music directory में चलते हैं command prompt पर cd space music m in capital slash type करें और enter दबायें,mixed,hi,xtts_v2,outputs/xtts_v2_350956_01444.wav,8444
1445,adaptation_hi,433148,adaptation,refs/433148.wav,ab pwd command se current directory ko check karte hain pwd taaip karen aur enter dabaayen ham/home/gnuhata/music aa gae hain,अब pwd command से current directory को check करते हैं pwd टाइप करें और enter दबायें हम/home/gnuhata/music आ गए हैं,mixed,hi,xtts_v2,outputs/xtts_v2_433148_01445.wav,8445
1446,adaptation_hi,491095,adaptation,refs/491095.wav,ab music se parent directory men chalte hain uske lie aapko cd command ke saath dot dot kaa prayog karnaa hogaa,अब music से parent directory में चलते हैं उसके लिए आपको cd command के साथ dot dot का प्रयोग करना होगा,mixed,hi,xtts_v2,outputs/xtts_v2_491095_01446.wav,8446
1447,adaptation_hi,702146,adaptation,refs/702146.wav,command prompt par cd space dot dot type karen aur enter karen,command prompt पर cd space dot dot type करें और enter करें,mostly_latin,hi,xtts_v2,outputs/xtts_v2_702146_01447.wav,8447
1448,adaptation_hi,707034,adaptation,refs/707034.wav,ab pwd taaip karke karant directory ko check karen ham phir se/home/gnuhata men hain,अब pwd टाइप करके करंट directory को check करें हम फिर से/home/gnuhata में हैं,mixed,hi,xtts_v2,outputs/xtts_v2_707034_01448.wav,8448
1449,adaptation_hi,804882,adaptation,refs/804882.wav,ab dot kaa prayog karke current directory kee sab directory yaani up directory men jaane kee koshish karte hain,अब dot का प्रयोग करके current directory की सब directory यानि उप directory में जाने की कोशिश करते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_804882_01449.wav,8449
1450,adaptation_hi,901681,adaptation,refs/901681.wav,command prompt par cd space dot slash documents d in capital slash type karen aur enter dabaayen,command prompt पर cd space dot slash documents d in capital slash type करें और enter दबायें,mostly_latin,hi,xtts_v2,outputs/xtts_v2_901681_01450.wav,8450
1451,adaptation_hi,126393,adaptation,refs/126393.wav,pwd taaip karke current directory ko check karen ham/home/gnuhata/documents men hain,pwd टाइप करके current directory को check करें हम/home/gnuhata/documents में हैं,mixed,hi,xtts_v2,outputs/xtts_v2_126393_01451.wav,8451
1452,adaptation_hi,201350,adaptation,refs/201350.wav,main ctrl + l pres karke screen ko clear kartee hoon taaki aap achchhe se let saken,मैं ctrl + l प्रेस करके screen को clear करती हूँ ताकि आप अच्छे से let सकें,mixed,hi,xtts_v2,outputs/xtts_v2_201350_01452.wav,8452
1453,adaptation_hi,342352,adaptation,refs/342352.wav,cd command se home directory men vaapas aaen cd taaip karen aur entar dabaayen,cd command से home directory में वापस आएँ cd टाइप करें और एंटर दबायें,mixed,hi,xtts_v2,outputs/xtts_v2_342352_01453.wav,8453
